article_id,url,title,author,time,content,tags,img_url
2145402,https://dongqiudi.com/articles/2145402.html,转会传闻丨这个夏天，有离别也有相逢,天鹅海斯旺西,07-15 00:52,"['每年夏天，转会总是每支球会的重头戏，尽管降级多年，但天鹅还是凭借英超余温在上赛季取得了不错的名次，而现在，他们可没有太多精力去展望明年的附加赛坐席，那是因为在这个夏天，自由球场还有许多的离别和相逢正在酝酿之中…', '前锋丨', '在前锋线上，安德烈·阿尤已经确定会以自由之身离队，这位加纳前锋在过去的两个赛季里一直是斯旺西的关键人物。他连续两个赛季都是队内的最佳射手，在19-20赛季为俱乐部打入16球，20-21赛季又打进17球。', '虽然队内在锋线上还有洛维这一选择，但毫无疑问他还是需要一个得力帮手。而在最近，天鹅刚以100万英镑签下荷兰小将皮罗埃和约瑟夫，不知道他们的到来能否达到球迷们的预期，让我们拭目以待吧。', '布里斯托尔城的迪耶迪乌（Famara Diedhiou)在合同到期后离开了他的球队，这位塞内加尔前锋也已经吸引了斯旺西和米德尔斯堡的关注。如果斯旺西有机会拿下经验丰富的迪耶迪乌，相信他会对球队的前场进攻带来不小的帮助。', '中场丨', '由于霍里哈内的租借合约到期，库珀的球队中缺少了一名值得信任的中场。不过我们刚从布里斯托尔城免签下了沃尔什，现年23岁的他脚下技术出色，是一个还算不错的中场选择。', '队长格里姆斯（Matt Grimes）早在上赛季就已经是不少球队的购买对象，其中也包括实力强劲的沃特福德，而在今年，南安普顿和纽卡斯尔则也想将他带到英超。如果他本人有想回到英超的想法，由于大家都知道的原因（没钱了），相信斯旺西大概率会将他放行。', '另一位不再年轻的中场，拜尔斯（George Byers）在此之前也已经租借回归，他目前正在随队训练，但由于沃尔什的到来，拜尔斯将要面对的大概率会是又一次的租借之旅。', '谢菲尔德则有意 杨·丹达（Yan Dhanda），甚至有消息表示说利兹联、伯恩茅斯、马赛还有莱比锡红牛和亚特兰大，还有安德莱赫特都对他有所兴趣。', '后卫丨', '由于在欧洲杯比赛中的伤情，威尔士国脚罗伯茨将至少缺阵3个月，这个对于斯旺西来说的糟糕消息也让他的留队有所转机，因为此前有消息表示，英超球队伯恩利想要带走这位耐力超群的帅气右边后卫。', '格伊（Marc Guehi）租借到期回到切尔西，天鹅后场又缺少一名后防大将。', '吉米·邓恩(Jimmy Dunne)，这位23岁的中后卫之前与斯旺西一度非常接近，但俱乐部在有关补偿费的问题上意见不一，最新消息则是QPR已经将他带到了伦敦?。', '弗里曼（Kieron Freeman）因为短暂的合约到期自由转会至英甲朴次茅斯。', '被球迷们遗忘的前威尔士国脚，迪克兰·约翰（Declan John）自由转会至英甲博尔顿队。', '门将丨', '伍德曼也是租借到期的离队大军中的一员，获得上个赛季英冠金手套的他对于斯旺西来说绝对是极为重要的一员，并且球员本人也希望能够再次回到自由球场，继续他未完成的表演。而利兹联方面已经明确表示伍德曼是他们想在几年夏天签下的人，纽卡也愿意租借球员，让我们看看接下来会发生什么吧。', '另外在年轻球员方面，小将Brandon Cooper,OliCooper,DanWilliams,TivRushesha,Lewis Webb 以及 Jordon Garrick 进入离队名单。']","['纽卡斯尔联', '利兹联', '斯旺西', '安德烈-阿尤']",https://csimg2.qunliao.info/fastdfs6/M00/28/AB/280x210/crop/-/rBUCgGDvDWKABm0yAAE0uBeZzK4562.jpg
2145400,https://dongqiudi.com/articles/2145400.html,电讯报：莱斯特有信心留下蒂勒曼斯，他不是利物浦今夏的目标,ETChalmers,07-15 00:49,"['据《电讯报》的消息，莱斯特城有信心留下蒂勒曼斯，这位比利时国脚不是利物浦今夏的目标。', '现年24岁的蒂勒曼斯与莱斯特城的现有合同将于2023年夏天到期，近期，这位比利时国脚频频与利物浦联系在一起。', '报道称，莱斯特城将于本月晚些时候继续与蒂勒曼斯进行续约谈判，并对留住这位比利时国脚充满信心。', '莱斯特城已经向蒂勒曼斯提供了一份新的长约，他将在度假归来后与俱乐部进行进一步谈判。', '虽然克洛普是蒂勒曼斯的仰慕者，但这位比利时国脚并不是利物浦今夏的目标。因为利物浦认为完成这笔转会交易需要巨额的费用。']","['利物浦', '莱斯特城', '蒂勒曼斯']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/15/8E/rBUCgGCv6Z2ANc2wAAD1GlfL4_4017.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2145396,https://dongqiudi.com/articles/2145396.html,桑乔：我不会假装没有看到那些种族歧视，但这并非新鲜事,ETChalmers,07-15 00:39,"['欧洲杯决赛，英格兰点球大战输给意大利，无缘冠军，赛后拉什福德、桑乔和萨卡三名罚丢点球的英格兰球员在社交媒体上遭受了严重的种族歧视。今日，桑乔在个人社交媒体发文作出回应。', '桑乔写道：“过去几天我一直在反思周日的决赛，但仍然感到心情复杂。我要向我所有我让他们失望的队友、教练组成员和大部分球迷们说声抱歉。', '这是我职业生涯迄今为止最糟糕的感觉，甚至很难用言语表达真实的感觉，但是尽管失败带来的伤害会持续很长时间，但从这场比赛中可以学到很多积极的东西。', '在参加任何一场比赛之前，我的第一个想法总是“我该如何帮助球队？我要如何助攻？我要如何得分？我要如何创造机会？”这正是我想用主罚点球做的事情，帮助球队。我已经准备好并有信心站在十二码点前，这是你小时候梦想的时刻，这就是我踢足球的原因。作为一名球员，这些都是你想要承受的压力。', '我们都有同样的雄心壮志和目标，我们想把奖杯带回家。', '这是我职业生涯中迄今为止最令人愉快的训练营之一，球队的团结是无与伦比的，在球场内外都是一个真正的大家庭。', '我不会假装没有看到我和我的兄弟拉什福德和萨卡在比赛结束后遭受到的种族歧视，但遗憾的是这并非什么新鲜事。作为一个社会，我们需要做得更好，并让这些人承担责任。', '仇恨永远不会赢。对于所有受到过类似歧视的年轻人们，请昂首挺胸，继续追逐梦想。我为这支英格兰队感到自豪，为我们如何在对这么多人来说艰难的18个月中团结整个国家而感到自豪。', '就像我们想赢得比赛一样，我们将在未来积累经验并从中学习。我想对所有正面的信息，和远远超过负面的爱和支持表示衷心的感谢，代表英格兰队并身披三狮军团的球衣，这一如既往是一种荣誉，我相信我们会变得更强大！保持安全，希望尽快见到你们。”']","['阿森纳', '英格兰', '多特蒙德', '曼联', '拉什福德', '桑乔', '布卡约-萨卡']",https://xyimg1.qunliao.info/fastdfs6/M00/28/AB/280x210/crop/-/rBUESWDvD5WAFnAOAGnsATO_Epo533.jpg
2145391,https://dongqiudi.com/articles/2145391.html,2004年的今天谢林汉姆加盟铁锤帮！请欣赏谢林汉...,西汉姆联足球俱乐部,07-15 00:28,['2004年的今天\n\n谢林汉姆加盟铁锤帮！\n\n请欣赏谢林汉姆进球集锦'],"['西汉姆联', '谢林汉姆']",https://img.qunliao.info/UWdWaw0P_6889726261.mp4?vframe/jpg/offset/1
2145390,https://dongqiudi.com/articles/2145390.html,埃因霍温总监：马伦和邓弗里斯大概率离队，但目前未收到报价,阿尔玛贝拉,07-15 00:24,"['意大利记者罗马诺消息，埃因霍温总监约翰-德容谈到了队内两名转会市场的热门人物马伦和邓弗里斯。', '“到目前为止，球队还没有收到对他们俩人的确切报价。当然，事情的变化是非常快的。”德容说。', '“他们离队的概率的确非常高，我们会和拉伊奥拉（两名球员的经纪人）保持沟通，其他球队知道我们希望从俩人身上获得什么样的回报。”', '据此前消息称，马伦与多特蒙德已经就个人条款达成一致。而埃弗顿和国米都有意邓弗里斯。']","['多特蒙德', '国际米兰', '埃弗顿', 'PSV埃因霍温', '邓弗里斯', '马伦']",https://csimg2.qunliao.info/fastdfs6/M00/28/AB/280x210/crop/-/rBUESWDvDveAPW64AAHI8bN8nHc305.jpg
2145384,https://dongqiudi.com/articles/2145384.html,鹿同学转载丨新赛季有机会嘛？阿齐兹最新集锦,拉村的鹿同学,07-15 00:13,[],"['阿森纳', '阿森纳U21', '阿森纳U23', '米格尔-阿齐兹', '阿森纳U18']",https://xyimg1.qunliao.info/fastdfs6/M00/28/AB/280x210/crop/-/rBUCgGDvDSiAAnEDAADCixarOiw83.jpeg
2145360,https://dongqiudi.com/articles/2145360.html,鹿同学译制丨阿森纳10号位的3个引援推荐,拉村的鹿同学,07-14 23:58,[],"['阿森纳', '马利诺夫斯基', '阿德利', '弗洛里安-维尔茨']",https://csimg2.qunliao.info/fastdfs6/M00/28/A9/280x210/crop/-/rBUESWDvCNOARFXiAAHJRQ3UMwk11.jpeg
2145354,https://dongqiudi.com/articles/2145354.html,贝尼特斯：“小俱乐部”是很久前说的话；现在要为埃弗顿而战,ForzaBan,07-14 23:51,"['7月14日，贝尼特斯出席了他就任埃弗顿主帅后的首场新闻发布会，他表示自己不在意部分球迷的反对声音，来到这里就是为了取得胜利。', '说实话，我身边的埃弗顿球迷们都为我的上任感到开心和支持，甚至有些利物浦球迷也认为这对我来说是一次不错的机会。反对的标语？那似乎不是很多，只有少数一两个人，我没法做出什么评论。', '我很职业并且富有竞争精神。我有信心，只要是我们曾经做到过的事，我们就可以再次做到它。我们会营造出一种氛围，让我们能以最好的状态迎接挑战。', '英超联赛并不容易，我的想法是先在这支球队建立起信心，如果我们团结在一起，这支球队就会更加强大。我们的目标就是取得进步，这个进步可以有多大，还要看实际的进展情况。', '从我出任瓦伦西亚的主教练开始，我的目标就一直是打好下一场比赛。我知道球队是如何结束上一个赛季的，我希望我们能脚踏实地、做到更好。', '(视频来源：懂球号剪翻足球)', '我曾说过，这些话都需要结合背景去看。', '这是很久之前的事了，我们都是为了自己的俱乐部而战，现在的我也是如此。我会为了埃弗顿而战，尽力在每一场比赛中做到最好、去对抗每一个对手。', '我在切尔西的那些年，每次我去超市购物，见到我的球迷都非常友好。每一天，我遇到的绝大多数球迷都很好。利物浦是我的城市，如果我在这里取得成功，我想埃弗顿球迷一定也会很开心的。', '现代足球十分复杂。有人知道我赋闲在家，他们就和我进行了联系，我们开始一点一点地交换信息。这个过程对我来说很简单，但对方往往有一大串的候选名单。', '当我同意接下这份工作、甚至说开始谈判的时候，我就已经下定了决心。我不会因为这个而感到害怕，相反地，我想要取得胜利，对我来说这是个充满挑战的工作。', '我很了解他，毕竟这么多年我一直都有看比赛。我看过他进的几个球，我觉得他现在也还能踢呢！如果我们缺前锋了，可以找上他试试！', '我就知道你们要问我关于球员的问题，但相比个人，我更想要讨论集体。', '来到这里以后，我和他对话过很多次了，我认为他是每一个人的榜样。就在20分钟前，我还刚和他说了话。他能成为队长吗？噢，为什么不呢？', '我希望我们能成为一支求胜心切的队伍，从第一分钟到最后，都为了身上的球衣而战。不论遇到什么样的对手，都要全力争胜。']","['埃弗顿', '科尔曼', '贝尼特斯', '哈梅斯-罗德里格斯', '邓肯-弗格森']",https://xyimg1.qunliao.info/fastdfs6/M00/28/A7/280x210/crop/-/rBUCgGDu__WAWMv4AAHeJ-1yAqc582.jpg
2145352,https://dongqiudi.com/articles/2145352.html,朗格莱或将转会埃弗顿著名教练贝尼特斯（Rafae...,每日体育报,07-14 23:49,['朗格莱或将转会埃弗顿\n著名教练贝尼特斯（Rafael Benítez）正式执教英超球队埃弗顿，在该队后卫耶里·米纳（Yerry Mina）萌生去意的同时，贝尼特斯希望从巴萨签下朗格莱来补强防线。\n\n朗格莱上赛季不管是在巴萨还是在法国国家队，表现都不算太好。巴萨高层也早已有了在今夏将他送走的打算。两家俱乐部可谓一拍即合，现在只等球员本人表态了。'],"['埃弗顿', '巴塞罗那', '朗格莱', '贝尼特斯']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/28/A9/rBUCgGDvB3WAT231AACo5NVsW8w756.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2145351,https://dongqiudi.com/articles/2145351.html,意媒：热刺对什克开始感兴趣，帕拉蒂奇仍想签下他,马乔ll,07-14 23:48,"['据意媒《转会市场》报道，热刺已经开始对国际米兰中后卫什克产生兴趣。', '什克与国米的合同至2023年到期，在去年的夏季转会窗口中，热刺一直与这位26岁的球员联系在一起，但是最终的交易没有达成。', '前尤文图斯体育主管帕拉蒂奇也曾试图在2020年把这名球员带到安联球场，在托特纳姆担任同样的职位后，他现在又把目光投向了这名后卫。']","['国际米兰', '托特纳姆热刺', '什克里尼亚尔']",https://xyimg1.qunliao.info/fastdfs6/M00/1E/77/280x210/crop/-/rBUESWDMv52AWDz7AAk-MAPtNdM523.jpg
2145349,https://dongqiudi.com/articles/2145349.html,米体：国米报价贝莱林遭拒，阿森纳只接受租借+强制买断,阿尔玛贝拉,07-14 23:47,"['《米兰体育报》消息，阿森纳已经拒绝了国米对贝莱林提出的租借+选择性买断的报价。', '报道称，阿森纳对贝莱林的估值在2000万欧元左右，并且只接受租借+强制性买断的交易方式。', '国米则希望贝莱林可以向阿森纳施压，表达自己希望加入球队的渴望，从而让阿森纳有所动摇。', '截止目前，26岁的贝莱林已经为阿森纳出战239场比赛，贡献9球和29次助攻。']","['阿森纳', '国际米兰', '贝莱林']",https://xyimg1.qunliao.info/fastdfs6/M00/28/A9/280x210/crop/-/rBUCgGDvBl2AdUrOAACHipa9y_I963.jpg
2145346,https://dongqiudi.com/articles/2145346.html,晚旗报：西汉姆联接近从巴黎租借签下阿雷奥拉,Gambino,07-14 23:44,"['据伦敦晚旗报的消息，西汉姆联接近租借签下阿雷奥拉。', '据悉，西汉姆联在和巴黎圣日耳曼谈判以先租后买的方式引进阿雷奥拉，莫耶斯希望给目前的一号门将法比安斯基提供竞争。', '上赛季租借效力于富勒姆之后，阿雷奥拉现在希望回到伦敦踢球，尽管富勒姆降入英冠联赛，但阿雷奥拉表现抢眼。', '西汉姆联原本想要从西布朗引进约翰斯通，但莫耶斯因为对方的标价超过1000万镑而选择退出。西汉姆联还和乌克兰国门布什昌有过谈判。', '阿雷奥拉与巴黎圣日耳曼的合同在2023年到期，但一直希望在伦敦定居，加入富勒姆之前他就在伦敦买下房子。', '法比安斯基在莫耶斯麾下表现稳定，但他上赛季有时候受到伤病困扰，这让人感到担心。']","['巴黎圣日耳曼', '西汉姆联', '阿雷奥拉']",https://csimg2.qunliao.info/fastdfs6/M00/28/A9/280x210/crop/-/rBUCgGDvBdiAdg7yAAI_v7gkvPk341.jpg
2145332,https://dongqiudi.com/articles/2145332.html,记者：曼联接近和博格巴续约，他将获得年薪2200万欧元的合同,Gambino,07-14 23:29,"['据意大利记者Rudy Galetti的消息，曼联接近和博格巴签署一份年薪达到2200万欧元的新合同。', '博格巴目前与曼联的合同在明年夏天到期，这位法国国脚可以在明年1月份与英格兰以外的球队自由谈判。', '根据此前的消息，巴黎圣日耳曼想要引进博格巴。不过，意大利记者Rudy Galetti表示，曼联现在更加接近和博格巴续约，他们为球员开出一份年薪2200万欧元的创纪录合同。', '博格巴在2016年以8900万镑的转会费从尤文图斯回归曼联，上赛季他代表球队参加42场比赛，打进6球，送出6次助攻。']","['曼联', '博格巴']",https://csimg2.qunliao.info/fastdfs6/M00/28/A7/280x210/crop/-/rBUESWDvAlKANde1AAGL92GDI0E542.jpg
2145328,https://dongqiudi.com/articles/2145328.html,都体：米兰和阿斯顿维拉追阿尔瓦雷斯，解约条款2500万欧,Trequartista,07-14 23:26,"['据意大利媒体《都灵体育报》报道，米兰和阿斯顿维拉都希望引进河床的阿根廷边锋胡利安-阿尔瓦雷斯。', '米兰目前正在转会市场寻找攻击手增强锋线火力。他们将引援目标瞄向了21岁的胡利安-阿尔瓦雷斯。这位新星今夏随阿根廷国家队赢得了美洲杯冠军。', '阿尔瓦雷斯和河床的合同将于2022年12月31日到期，有几家俱乐部正在追求他，阿斯顿维拉目前处于领先位置。', '据悉，阿尔瓦雷斯的合同中设有2500万欧元的解约金条款。']","['河床', 'AC米兰', '阿斯顿维拉', '胡利安-阿尔瓦雷斯']",https://xyimg1.qunliao.info/fastdfs6/M00/28/A8/280x210/crop/-/rBUCgGDvAL2Ab8VdAAOEia1Cu78305.jpg
2145281,https://dongqiudi.com/articles/2145281.html,涉嫌种族歧视拉什福德、桑乔与萨卡，一英国男子被警方逮捕,ForzaBan,07-14 22:56,"['欧洲杯决赛结束后，一名英国球迷在社交网站上使用种族歧视言论辱骂罚丢点球的拉什福德、桑乔以及萨卡，目前这位球迷已被警方逮捕。', '决赛结束后，这位来自英国肯特郡的49岁男子在社交网络上发布了一则视频，他在视频中说道：“现在的感觉真难受，我跟大家一样。是的，我们该为这些小伙子们感到自豪，但是，每一个了解我的人，你们都知道我想说什么。”', '如今，这一丑陋的视频引发了警方的注意，他们找到了发布视频的男子，并以涉嫌种族歧视与网络暴力的罪名逮捕了他。']","['阿森纳', '英格兰', '多特蒙德', '曼联', '拉什福德', '桑乔', '布卡约-萨卡']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/28/A4/rBUCgGDu9q6ALeaBAADS0lNzgCU766.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2145276,https://dongqiudi.com/articles/2145276.html,欧洲杯球队犯规次数排行：意大利居首，丹麦列次席,大风车keith,07-14 22:51,"['德国转会市场网站统计了本届欧洲杯所有球队的犯规次数情况，意大利队以93次位居榜首，丹麦队列次席。', '1、意大利：93次', '2、丹麦：75次', '3、西班牙：72次', '4、英格兰：71次', '5、瑞士：63次', '5、比利时：63次', '7、奥地利：55次', '8、克罗地亚：53次', '9、法国：51次', '9、捷克：51次']","['克罗地亚', '捷克', '丹麦', '英格兰', '法国', '意大利', '西班牙', '奥地利', '比利时', '瑞士']",https://xyimg1.qunliao.info/fastdfs6/M00/28/A5/280x210/crop/-/rBUESWDu-V6AKr5dAARHLFVXG-w236.jpg
2145272,https://dongqiudi.com/articles/2145272.html,穆里尼奥：桑乔的到来可能会挤压曼联不少青年才俊的出场时间,爱看球的小狮子,07-14 22:50,"['曼联即将官宣桑乔加盟的消息，穆里尼奥则表示曼联在进攻端已经拥有许多天才球员，他们将面临的问题是如何分配这些球员的出场时间。', '穆里尼奥表示：“格林伍德虽然没有入选欧洲杯的大名单，但他会出现在世界杯的赛场上。他需要变得更加成熟。他有天赋，但也要取决于俱乐部的表现。”', '“曼联拥有桑乔、拉什福德和格林伍德，如果其中一人踢出了完美的赛季，相应的就会有一个人没有多少首发机会。”', '“下赛季，萨卡会在阿森纳承担更多责任，但他会踢什么位置呢？如果是我，我会让他踢右边锋，但阿森纳在这个位置还有其他选择，比如威廉和佩佩。所以，只有阿尔特塔知道该如何安排他的位置。”', '“我希望那些大俱乐部能给本土的年轻球员更多机会，这样有利于国家队的成绩。曼联有很多天赋很好的年轻球员，阿森纳和切尔西也一样。英格兰这几年在本土球员的青训方面取得了成绩，比我2004年去那里时更好了。”']","['多特蒙德', '曼联', '桑乔']",https://xyimg1.qunliao.info/fastdfs6/M00/28/A3/280x210/crop/-/rBUESWDu9Z2AfrgmAB4MrcmDwyE904.jpg
2145267,https://dongqiudi.com/articles/2145267.html,罗体：米兰和利物浦想买贝拉尔迪，他的身价已经涨到5000万欧,Trequartista,07-14 22:48,"['据意大利媒体《罗马体育报》报道，萨索洛边锋贝拉尔迪的身价目前已经大幅上涨，米兰和利物浦都对这位意大利国脚感兴趣。', '贝拉尔迪在今年夏天刚刚随意大利国家队夺得了欧洲杯冠军。这位意大利边锋在欧洲杯有不错的表现，如今他的身价已经从3000万欧元上涨至5000万欧元。', '贝拉尔迪是米兰和利物浦的引援目标，特别是红军主帅克洛普对他很感兴趣。', '在欧洲杯开赛之前，贝拉尔迪在德国转会市场网站上的身价就已经达到了3500万欧元。']","['利物浦', 'AC米兰', '萨索洛', '贝拉尔迪']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/28/A4/rBUESWDu-MqAYS2_ACnXiGiQz2w755.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2145236,https://dongqiudi.com/articles/2145236.html,穆帅：英格兰本有机会在决赛获得点球；不明白他们为何不进攻,tiamonesta,07-14 22:34,"['罗马主教练穆里尼奥在接受《太阳报》采访时，认为英格兰半决赛对丹麦的点球影响了决赛裁判对点球的判罚，并对英格兰决赛的保守战术提出了质疑。', '“对我来说，这比斯特林在半决赛加时赛中倒下时判罚的点球更重要。”', '“人们在上赛季的一些比赛中对热刺评论了类似的话，但热刺的情况并非如此。”', '“意大利要做的只是保持控球，传球，把球‘藏起来’，换下他们的前锋，增加一名中场球员。”']","['英格兰', '意大利', '曼城', '罗马', '尤文图斯', '斯特林', '博努奇', '穆里尼奥']",https://xyimg1.qunliao.info/fastdfs6/M00/28/A3/280x210/crop/-/rBUESWDu87CAPp2fACrJeE6TEyA743.jpg
2145225,https://dongqiudi.com/articles/2145225.html,40秒带你回顾本届欧洲杯的搞笑瞬间！,足球-Doggy,07-14 22:30,['40秒带你回顾本届欧洲杯的搞笑瞬间！'],"['英格兰', '意大利', '因莫比莱']",https://img.qunliao.info/1tJjTcrU_9082726261.mp4?vframe/jpg/offset/1
2145078,https://dongqiudi.com/articles/2145078.html,萨基：索斯盖特可能想要模仿链式防守，结果却演砸了,D站米兰哥,07-14 21:34,"['意大利足球名宿萨基认为，索斯盖特在欧锦赛决赛的战术布置上犯了非常严重的错误。', '“英格兰人试图模仿我们：他们打进了一个进球，然后每个人都回来防守，就像那些仍然忠于上世纪发明了链式防守的卡尔-拉潘的球队一样。”萨基在他个人的《米兰体育报》专栏中写道。', '“他们在球场上成为主角的能力、他们的合作精神以及指导和启发他们的足球理念增强了他们的勇气、理解力和个性。”']","['英格兰', '意大利', '索斯盖特', '曼奇尼', '萨基']",https://xyimg1.qunliao.info/fastdfs6/M00/28/9E/280x210/crop/-/rBUESWDu512AeTknAAa47uM1LTw269.png
2145077,https://dongqiudi.com/articles/2145077.html,迪马济奥：吉鲁周四晚抵达米兰，周五上午接受体检并签约,自赫,07-14 21:34,"['据迪马济奥的消息，吉鲁会在意大利当地时间周四晚上抵达米兰城，在当地时间周五的上午他会接受体检，并且同红黑军团签约。', '2020-21赛季，吉鲁跟随切尔西拿到了欧冠冠军。', '在图赫尔的阵容中，维尔纳的职能是非常重要的，他能够在球队由守转攻的过程中准确、快速地进行前插跑位，为球队制造纵深，并且能够在快速前插的过程中利落地为队友做球，这样的能力和特点使得他在图赫尔的体系中变得不可或缺，尽管说维尔纳的终结能力依然有提升的空间。图赫尔打造的那种快速、犀利的打法并不适合吉鲁，这应当是图赫尔愿意送走吉鲁的重要原因。', '吉鲁为阿森纳和切尔西效力过，在英超联赛中，吉鲁累计完成过255次出场，打进90球，助攻32次，平均每打进1球所用时间为161分钟，总的出场时间为14455分钟。', '在欧冠赛场上，吉鲁出场过41次，打进过18球，有6次助攻，平均每打进1球用时为126分钟，累计出场时间为2267分钟。']","['AC米兰', '切尔西', '吉鲁']",https://csimg2.qunliao.info/fastdfs6/M00/28/9E/280x210/crop/-/rBUCgGDu54qAJs3_AADiNGauzxQ528.jpg
2145065,https://dongqiudi.com/articles/2145065.html,齐米卡斯：罗伯逊是世界最佳左后卫，但我也准备好挑战他了,Brucewhm,07-14 21:31,"['利物浦左后卫齐米卡斯目前正在奥地利随队进行季前训练，他在接受球队官网采访时表示，罗伯逊是世界最佳左后卫，但自己也准备好挑战他了。', '现年25岁的齐米卡斯在去年夏天以1300万欧元的价格从奥林匹亚科斯转会至利物浦，由于伤病困扰，他在上赛季的各项赛事中只出场了7次。谈到这次训练营，齐米卡斯表示：“我很高兴能回到队友们身边，一切都很好。训练真的很辛苦，强度很大，但这对我们将来的比赛有很大帮助。我们会从友谊赛开始，继续一起努力。”', '“来到利物浦的前六个月对我来说非常艰难，因为我感染了新冠，并且有两次受伤。但之后的情况非常好，我非常努力地训练，从伤病中恢复。现在我已经准备好了，我的状态很好，可以为球队付出一切，帮助球队实现我们的目标。”', '“我知道我必须挑战世界上最好的左后卫，这给了我力量，让我每天都能做好工作，继续努力，继续做到最好。我下个赛季的目标首先是保持健康，踢更多的比赛，帮助我的球队。”', '齐米卡斯对于训练营的质量和强度印象深刻，他说道：“所有的队员都能保持良好的状态，这非常非常好。每个人都付出了一切，这有助于继续努力工作。如果看看我们所做的训练，我很兴奋，我想要立刻开始这个赛季。我们有很多事情要改进和解决，但我认为这支球队将准备好付出一切并实现目标。”', '谈到回归训练的范戴克和乔-戈麦斯，齐米卡斯说到：“我们为他俩感到高兴，他们在受伤后看起来状态很好，我希望他们一切都好。我希望这是他们最后一次受伤，球队非常需要他们，希望他们能强势回归。”']","['利物浦', '罗伯逊', '范戴克', '乔-戈麦斯', '齐米卡斯']",https://csimg2.qunliao.info/fastdfs6/M00/28/9C/280x210/crop/-/rBUCgGDu42OAUCYeAAGN93GCrj4522.jpg
2145024,https://dongqiudi.com/articles/2145024.html,9年前的今天，巨星德罗巴亮相虹口足球场,这就是足球儿,07-14 21:17,[],"['上海申花', '切尔西', '德罗巴']",https://bdimg1.qunliao.info/tos-cn-i-j5hyufq5o6/fastdfs6/M00/28/9C/rBUCgGDu4keACTzJAACVf5acjRA734.jpg~tplv-j5hyufq5o6-crop:280:210.jpeg
2145008,https://dongqiudi.com/articles/2145008.html,拉什福德壁画上的字条：“谢谢你给我们的晚餐。Re...,ECHOFOOTBALL,07-14 21:12,['拉什福德壁画上的字条：\n“谢谢你给我们的晚餐。\nReggie，6岁。”'],"['英格兰', '曼联', '拉什福德']",https://xyimg1.qunliao.info/fastdfs6/M00/28/9C/280x210/crop/-/rBUESWDu5BOAW-LSAEF0EuHHoQw373.jpg
2145001,https://dongqiudi.com/articles/2145001.html,打一架？德转称瑞安和皇家社会签了2年；天空体育表示签了4年,自赫,07-14 21:10,"['德国转会市场网表示，前布莱顿门将马修-瑞安和皇家社会签约2年，合同有效期至2023年6月30日。', '天空体育表示马修-瑞安和皇家社会的合同期限为4年，合同有效期至2025年6月30日。', '马修-瑞安目前29岁，他的生日是1992年4月8日。马修-瑞安拥有英格兰和澳大利亚的双重籍贯。在2020-21赛季下半赛季，马修-瑞安被租借至阿森纳效力，在有限的出场时间里，瑞安的表现是不错的。', '到目前为止，马修-瑞安共计在英超联赛中出场过124次，拿到过3张黄牌，累计丢球184粒，完成零封28场，累计出场时间为11160分钟。据悉在今年夏天，阿森纳也尝试过签下瑞安，最终瑞安选择了皇家社会，枪手方面应当是无法保证瑞安的主力位置的。']","['皇家社会', '马修-瑞安']",https://csimg2.qunliao.info/fastdfs6/M00/28/9B/280x210/crop/-/rBUCgGDu4eaAa7TEAAEF_ztM4e4519.png
